"participant","session","condition","trialType","posture","blockNum","trialNum","switchTrialType","congruentTrialType","cueType","shapeType","shapeColor","response","correctResponse","correct","reactionTime","date","utcTime","condblock","correct_bin"
1,1,1,"experiment","standing",4,38,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",340.52300453186,"2021-11-10 10:22:00",1636562259.88993,"standing4",1
1,1,1,"experiment","standing",4,39,"switch","congruent","dashed","square","yellow","right","right","yes",512.801170349121,"2021-11-10 10:22:00",1636562261.7815,"standing4",1
1,1,1,"experiment","standing",4,40,"switch","incongruent","solid","triangle","yellow","right","right","yes",1294.4130897522,"2021-11-10 10:22:00",1636562264.44264,"standing4",1
1,1,1,"experiment","standing",4,41,"switch","congruent","dashed","triangle","blue","left","left","yes",470.139026641846,"2021-11-10 10:22:00",1636562266.27551,"standing4",1
1,1,1,"experiment","standing",4,42,"noswitch","incongruent","dashed","square","blue","right","right","yes",446.650981903076,"2021-11-10 10:22:00",1636562268.10952,"standing4",1
1,1,1,"experiment","standing",4,43,"noswitch","incongruent","dashed","square","blue","right","right","yes",536.640882492065,"2021-11-10 10:22:00",1636562269.99941,"standing4",1
1,1,1,"experiment","standing",4,44,"noswitch","congruent","dashed","square","yellow","right","right","yes",536.94486618042,"2021-11-10 10:22:00",1636562271.8892,"standing4",1
1,1,1,"experiment","standing",4,45,"noswitch","congruent","dashed","square","yellow","right","right","yes",425.107955932617,"2021-11-10 10:22:00",1636562273.66079,"standing4",1
1,1,1,"experiment","standing",4,46,"switch","congruent","solid","triangle","blue","left","left","yes",353.837966918945,"2021-11-10 10:22:00",1636562275.37258,"standing4",1
1,1,1,"experiment","standing",4,47,"noswitch","incongruent","solid","square","blue","left","left","yes",298.217058181763,"2021-11-10 10:22:00",1636562277.02486,"standing4",1
1,1,1,"experiment","standing",4,48,"switch","congruent","dashed","square","yellow","right","right","yes",588.533878326416,"2021-11-10 10:22:00",1636562278.97773,"standing4",1
1,1,1,"experiment","standing",4,49,"switch","congruent","solid","triangle","blue","left","left","yes",354.804992675781,"2021-11-10 10:22:00",1636562280.68918,"standing4",1
1,1,1,"experiment","sitting",1,2,"switch","incongruent","solid","square","blue","left","left","yes",452.870845794678,"2021-11-10 10:22:00",1636562384.10489,"sitting1",1
1,1,1,"experiment","sitting",1,3,"switch","congruent","dashed","triangle","blue","left","left","yes",691.667079925537,"2021-11-10 10:22:00",1636562386.11356,"sitting1",1
1,1,1,"experiment","sitting",1,4,"switch","congruent","solid","triangle","blue","left","left","yes",452.577114105225,"2021-11-10 10:22:00",1636562387.88492,"sitting1",1
1,1,1,"experiment","sitting",1,5,"switch","congruent","dashed","square","yellow","right","right","yes",583.702087402344,"2021-11-10 10:22:00",1636562389.83699,"sitting1",1
1,1,1,"experiment","sitting",1,6,"noswitch","congruent","dashed","triangle","blue","left","left","yes",715.329170227051,"2021-11-10 10:22:00",1636562391.90681,"sitting1",1
1,1,1,"experiment","sitting",1,7,"noswitch","incongruent","dashed","square","blue","right","right","yes",495.442152023315,"2021-11-10 10:22:00",1636562393.73753,"sitting1",1
1,1,1,"experiment","sitting",1,8,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",1287.25600242615,"2021-11-10 10:22:00",1636562396.33854,"sitting1",1
1,1,1,"experiment","sitting",1,9,"switch","congruent","solid","triangle","blue","left","left","yes",476.567983627319,"2021-11-10 10:22:00",1636562398.16958,"sitting1",1
1,1,1,"experiment","sitting",1,10,"noswitch","incongruent","solid","square","blue","left","left","yes",318.124055862427,"2021-11-10 10:22:00",1636562399.82444,"sitting1",1
1,1,1,"experiment","sitting",1,11,"switch","congruent","dashed","square","yellow","right","right","yes",441.326856613159,"2021-11-10 10:22:00",1636562401.59717,"sitting1",1
1,1,1,"experiment","sitting",1,12,"noswitch","incongruent","dashed","square","blue","right","right","yes",680.41205406189,"2021-11-10 10:22:00",1636562403.6047,"sitting1",1
1,1,1,"experiment","sitting",1,13,"noswitch","incongruent","dashed","square","blue","right","right","yes",383.733034133911,"2021-11-10 10:22:00",1636562405.31738,"sitting1",1
1,1,1,"experiment","sitting",1,15,"switch","congruent","dashed","square","yellow","right","right","yes",735.719203948975,"2021-11-10 10:22:00",1636562415.15878,"sitting1",1
1,1,1,"experiment","sitting",1,16,"switch","incongruent","solid","triangle","yellow","right","right","yes",405.772924423218,"2021-11-10 10:22:00",1636562416.92875,"sitting1",1
1,1,1,"experiment","sitting",1,17,"switch","incongruent","dashed","square","blue","left","right","no",1047.45697975159,"2021-11-10 10:22:00",1636562419.29266,"sitting1",0
1,1,1,"experiment","sitting",1,18,"noswitch","congruent","dashed","triangle","blue","left","left","yes",950.827121734619,"2021-11-10 10:22:00",1636562426.5972,"sitting1",1
1,1,1,"experiment","sitting",1,19,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",338.280200958252,"2021-11-10 10:22:00",1636562428.25056,"sitting1",1
1,1,1,"experiment","sitting",1,20,"noswitch","congruent","dashed","triangle","blue","left","left","yes",326.553106307983,"2021-11-10 10:22:00",1636562429.90325,"sitting1",1
1,1,1,"experiment","sitting",1,21,"switch","incongruent","solid","triangle","yellow","right","right","yes",481.61506652832,"2021-11-10 10:22:00",1636562431.73977,"sitting1",1
1,1,1,"experiment","sitting",1,22,"switch","congruent","dashed","triangle","blue","left","left","yes",747.503042221069,"2021-11-10 10:22:00",1636562433.80714,"sitting1",1
1,1,1,"experiment","sitting",1,23,"switch","congruent","solid","square","yellow","right","right","yes",495.150804519653,"2021-11-10 10:22:00",1636562435.63632,"sitting1",1
1,1,1,"experiment","sitting",1,24,"noswitch","congruent","solid","square","yellow","right","right","yes",334.04016494751,"2021-11-10 10:22:00",1636562437.34837,"sitting1",1
1,1,1,"experiment","sitting",1,25,"switch","congruent","dashed","square","yellow","right","right","yes",491.097927093506,"2021-11-10 10:22:00",1636562439.1794,"sitting1",1
1,1,1,"experiment","sitting",1,27,"switch","incongruent","solid","triangle","yellow","right","right","yes",1366.56999588013,"2021-11-10 10:22:00",1636562449.60896,"sitting1",1
1,1,1,"experiment","sitting",1,28,"noswitch","congruent","solid","triangle","blue","left","left","yes",417.165040969849,"2021-11-10 10:22:00",1636562451.37945,"sitting1",1
1,1,1,"experiment","sitting",1,29,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",696.475982666016,"2021-11-10 10:22:00",1636562453.44866,"sitting1",1
1,1,1,"experiment","sitting",1,30,"noswitch","incongruent","solid","square","blue","left","left","yes",396.542072296143,"2021-11-10 10:22:00",1636562455.16082,"sitting1",1
1,1,1,"experiment","sitting",1,31,"switch","incongruent","dashed","triangle","yellow","left","left","yes",736.799955368042,"2021-11-10 10:22:00",1636562457.2278,"sitting1",1
1,1,1,"experiment","sitting",1,32,"switch","congruent","solid","square","yellow","right","right","yes",904.968976974487,"2021-11-10 10:22:00",1636562459.47714,"sitting1",1
1,1,1,"experiment","sitting",1,33,"noswitch","congruent","solid","square","yellow","right","right","yes",339.845180511475,"2021-11-10 10:22:00",1636562461.18848,"sitting1",1
1,1,1,"experiment","sitting",1,34,"noswitch","congruent","solid","square","yellow","right","right","yes",390.735864639282,"2021-11-10 10:22:00",1636562462.96085,"sitting1",1
1,1,1,"experiment","sitting",1,35,"switch","incongruent","dashed","triangle","yellow","left","left","yes",768.356084823608,"2021-11-10 10:22:00",1636562465.09152,"sitting1",1
1,1,1,"experiment","sitting",1,36,"noswitch","congruent","dashed","square","yellow","right","right","yes",591.526031494141,"2021-11-10 10:22:00",1636562467.04078,"sitting1",1
1,1,1,"experiment","sitting",1,37,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",525.911092758179,"2021-11-10 10:22:00",1636562468.93554,"sitting1",1
1,1,1,"experiment","sitting",1,38,"noswitch","congruent","dashed","triangle","blue","left","left","yes",567.53396987915,"2021-11-10 10:22:00",1636562470.82379,"sitting1",1
1,1,1,"experiment","sitting",1,39,"switch","congruent","solid","triangle","blue","left","left","yes",419.147968292236,"2021-11-10 10:22:00",1636562472.59387,"sitting1",1
1,1,1,"experiment","sitting",1,40,"noswitch","incongruent","solid","square","blue","left","left","yes",475.615978240967,"2021-11-10 10:22:00",1636562474.42473,"sitting1",1
1,1,1,"experiment","sitting",1,42,"switch","congruent","solid","triangle","blue","left","left","yes",679.908037185669,"2021-11-10 10:22:00",1636562484.20117,"sitting1",1
1,1,1,"experiment","sitting",1,43,"noswitch","incongruent","solid","square","blue","left","left","yes",445.724010467529,"2021-11-10 10:22:00",1636562485.97269,"sitting1",1
1,1,1,"experiment","sitting",1,44,"switch","congruent","dashed","square","yellow","right","right","yes",532.424926757812,"2021-11-10 10:22:00",1636562487.86459,"sitting1",1
1,1,1,"experiment","sitting",1,45,"switch","congruent","solid","triangle","blue","left","left","yes",394.301891326904,"2021-11-10 10:22:00",1636562489.57593,"sitting1",1
1,1,1,"experiment","sitting",1,46,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",403.478145599365,"2021-11-10 10:22:00",1636562491.34648,"sitting1",1
1,1,1,"experiment","sitting",1,47,"noswitch","congruent","solid","square","yellow","right","right","yes",553.273916244507,"2021-11-10 10:22:00",1636562493.23622,"sitting1",1
1,1,1,"experiment","sitting",1,48,"noswitch","incongruent","solid","triangle","yellow","right","right","yes",468.28293800354,"2021-11-10 10:22:00",1636562495.06755,"sitting1",1
1,1,1,"experiment","sitting",1,49,"switch","incongruent","dashed","triangle","yellow","left","left","yes",929.471969604492,"2021-11-10 10:22:00",1636562497.31393,"sitting1",1
1,1,1,"experiment","sitting",2,2,"switch","incongruent","solid","triangle","yellow","right","right","yes",719.969034194946,"2021-11-10 10:22:00",1636562509.79981,"sitting2",1
1,1,1,"experiment","sitting",2,3,"noswitch","congruent","solid","triangle","blue","left","left","yes",510.102987289429,"2021-11-10 10:22:00",1636562511.62988,"sitting2",1
1,1,1,"experiment","sitting",2,4,"noswitch","congruent","solid","triangle","blue","left","left","yes",986.886978149414,"2021-11-10 10:22:00",1636562513.93424,"sitting2",1
1,1,1,"experiment","sitting",2,5,"noswitch","incongruent","solid","square","blue","left","left","yes",454.377174377441,"2021-11-10 10:22:00",1636562515.70643,"sitting2",1
1,1,1,"experiment","sitting",2,6,"noswitch","congruent","solid","square","yellow","right","right","yes",1074.54395294189,"2021-11-10 10:22:00",1636562518.12842,"sitting2",1
1,1,1,"experiment","sitting",2,7,"switch","congruent","dashed","triangle","blue","left","left","yes",437.031984329224,"2021-11-10 10:22:00",1636562519.89837,"sitting2",1
1,1,1,"experiment","sitting",2,8,"noswitch","incongruent","dashed","square","blue","right","right","yes",1059.02910232544,"2021-11-10 10:22:00",1636562522.32653,"sitting2",1
1,1,1,"experiment","sitting",2,9,"noswitch","incongruent","dashed","square","blue","right","right","yes",725.291967391968,"2021-11-10 10:22:00",1636562524.39328,"sitting2",1
1,1,1,"experiment","sitting",2,10,"switch","incongruent","solid","triangle","yellow","right","right","yes",967.52119064331,"2021-11-10 10:22:00",1636562526.70116,"sitting2",1
1,1,1,"experiment","sitting",2,11,"noswitch","congruent","solid","triangle","blue","left","left","yes",703.255891799927,"2021-11-10 10:22:00",1636562528.77326,"sitting2",1
1,1,1,"experiment","sitting",2,13,"switch","congruent","solid","square","yellow","right","right","yes",635.342121124268,"2021-11-10 10:22:00",1636562538.55275,"sitting2",1
1,1,1,"experiment","sitting",2,14,"switch","congruent","dashed","triangle","blue","left","left","yes",882.904052734375,"2021-11-10 10:22:00",1636562540.80053,"sitting2",1
1,1,1,"experiment","sitting",2,15,"switch","incongruent","solid","square","blue","left","left","yes",652.070999145508,"2021-11-10 10:22:00",1636562542.80889,"sitting2",1
1,1,1,"experiment","sitting",2,16,"switch","congruent","dashed","square","yellow","right","right","yes",493.038177490234,"2021-11-10 10:22:00",1636562544.64024,"sitting2",1
1,1,1,"experiment","sitting",2,17,"noswitch","incongruent","dashed","triangle","yellow","left","left","yes",463.37890625,"2021-11-10 10:22:00",1636562546.47196,"sitting2",1
1,1,1,"experiment","sitting",2,18,"noswitch","incongruent","dashed","square","blue","right","right","yes",527.9860496521,"2021-11-10 10:22:00",1636562548.36355,"sitting2",1
1,1,1,"experiment","sitting",2,19,"noswitch","congruent","dashed","square","yellow","right","right","yes",533.885955810547,"2021-11-10 10:22:00",1636562550.25148,"sitting2",1
1,1,1,"experiment","sitting",2,20,"switch","congruent","solid","square","yellow","right","right","yes",507.143020629883,"2021-11-10 10:22:00",1636562552.14144,"sitting2",1
1,1,1,"experiment","sitting",2,21,"switch","incongruent","dashed","triangle","yellow","right","left","no",1136.53087615967,"2021-11-10 10:22:00",1636562554.62501,"sitting2",0
1,1,1,"experiment","sitting",2,22,"noswitch","congruent","dashed","triangle","blue","left","left","yes",625.787973403931,"2021-11-10 10:22:00",1636562561.57437,"sitting2",1
1,1,1,"experiment","sitting",2,23,"noswitch","congruent","dashed","triangle","blue","left","left","yes",429.851055145264,"2021-11-10 10:22:00",1636562563.34586,"sitting2",1
1,1,1,"experiment","sitting",2,24,"switch","incongruent","solid","square","blue","left","left","yes",421.040058135986,"2021-11-10 10:22:00",1636562565.11877,"sitting2",1
1,1,1,"experiment","sitting",2,25,"switch","congruent","dashed","triangle","blue","left","left","yes",419.490098953247,"2021-11-10 10:22:00",1636562566.88897,"sitting2",1
1,1,1,"experiment","sitting",2,26,"switch","congruent","solid","triangle","blue","left","left","yes",912.585973739624,"2021-11-10 10:22:00",1636562569.13539,"sitting2",1
1,1,1,"experiment","sitting",2,27,"noswitch","congruent","solid","triangle","blue","left","left","yes",769.592046737671,"2021-11-10 10:22:00",1636562571.26126,"sitting2",1
1,1,1,"experiment","sitting",2,28,"switch","congruent","dashed","square","yellow","right","right","yes",558.970212936401,"2021-11-10 10:22:00",1636562573.15106,"sitting2",1
1,1,1,"experiment","sitting",2,29,"switch","incongruent","solid","triangle","yellow","right","right","yes",306.808233261108,"2021-11-10 10:22:00",1636562574.80412,"sitting2",1
1,1,1,"experiment","sitting",2,30,"switch","incongruent","dashed","triangle","yellow","left","left","yes",1140.25616645813,"2021-11-10 10:22:00",1636562577.28871,"sitting2",1
