"sj" "cb" "blockNumber" "blockType" "trialNum" "congruency" "posture" "wordStim" "inkColour" "rt" "cResp" "resp" "ac"
"12_2_2" 2 5 "experimental" 10 "neutral" "SITTING" "XXX" "green" 490 2 2 1
"12_2_2" 2 5 "experimental" 11 "congruent" "SITTING" "GREEN" "green" 415 2 2 1
"12_2_2" 2 5 "experimental" 12 "incongruent" "SITTING" "RED" "green" 383 2 2 1
"12_2_2" 2 5 "experimental" 13 "congruent" "SITTING" "RED" "red" 352 1 1 1
"12_2_2" 2 5 "experimental" 14 "incongruent" "SITTING" "GREEN" "red" 235 2 1 0
"12_2_2" 2 5 "experimental" 15 "neutral" "SITTING" "XXX" "red" 761 1 1 1
"12_2_2" 2 5 "experimental" 16 "neutral" "SITTING" "XXXXX" "red" 522 1 1 1
"12_2_2" 2 5 "experimental" 17 "incongruent" "SITTING" "RED" "green" 382 2 2 1
"12_2_2" 2 5 "experimental" 18 "incongruent" "SITTING" "GREEN" "red" 551 1 1 1
"12_2_2" 2 5 "experimental" 19 "congruent" "SITTING" "GREEN" "green" 410 2 2 1
"12_2_2" 2 5 "experimental" 20 "congruent" "SITTING" "GREEN" "green" 329 2 2 1
"12_2_2" 2 5 "experimental" 21 "congruent" "SITTING" "RED" "red" 509 1 1 1
"12_2_2" 2 5 "experimental" 22 "neutral" "SITTING" "XXX" "green" 824 2 2 1
"12_2_2" 2 5 "experimental" 23 "neutral" "SITTING" "XXXXX" "green" 671 2 2 1
"12_2_2" 2 5 "experimental" 24 "incongruent" "SITTING" "RED" "green" 748 2 2 1
"12_2_2" 2 5 "experimental" 25 "incongruent" "SITTING" "GREEN" "red" 422 1 1 1
"12_2_2" 2 5 "experimental" 26 "congruent" "SITTING" "GREEN" "green" 422 2 2 1
"12_2_2" 2 5 "experimental" 27 "neutral" "SITTING" "XXX" "red" 486 1 1 1
"12_2_2" 2 5 "experimental" 28 "incongruent" "SITTING" "RED" "green" 499 2 2 1
"12_2_2" 2 5 "experimental" 29 "neutral" "SITTING" "XXXXX" "green" 487 1 2 0
"12_2_2" 2 5 "experimental" 30 "neutral" "SITTING" "XXX" "green" 324 2 2 1
"12_2_2" 2 5 "experimental" 31 "congruent" "SITTING" "RED" "red" 383 1 1 1
"12_2_2" 2 5 "experimental" 32 "congruent" "SITTING" "GREEN" "green" 320 2 2 1
"12_2_2" 2 5 "experimental" 33 "congruent" "SITTING" "RED" "red" 429 1 1 1
"12_2_2" 2 5 "experimental" 34 "neutral" "SITTING" "XXXXX" "red" 844 1 1 1
"12_2_2" 2 5 "experimental" 35 "incongruent" "SITTING" "GREEN" "red" 609 1 1 1
"12_2_2" 2 5 "experimental" 36 "incongruent" "SITTING" "RED" "green" 353 2 2 1
"12_2_2" 2 7 "experimental" 1 "incongruent" "STANDING" "GREEN" "red" 752 2 1 0
"12_2_2" 2 7 "experimental" 2 "congruent" "STANDING" "RED" "red" 521 1 1 1
"12_2_2" 2 7 "experimental" 3 "neutral" "STANDING" "XXX" "green" 381 2 2 1
"12_2_2" 2 7 "experimental" 4 "incongruent" "STANDING" "RED" "green" 678 1 2 0
"12_2_2" 2 7 "experimental" 5 "congruent" "STANDING" "GREEN" "green" 323 2 2 1
"12_2_2" 2 7 "experimental" 6 "neutral" "STANDING" "XXXXX" "green" 358 2 2 1
"12_2_2" 2 7 "experimental" 7 "neutral" "STANDING" "XXXXX" "red" 312 1 1 1
"12_2_2" 2 7 "experimental" 8 "congruent" "STANDING" "RED" "red" 436 1 1 1
"12_2_2" 2 7 "experimental" 9 "incongruent" "STANDING" "GREEN" "red" 380 1 1 1
"12_2_2" 2 7 "experimental" 10 "congruent" "STANDING" "GREEN" "green" 309 2 2 1
"12_2_2" 2 7 "experimental" 11 "neutral" "STANDING" "XXX" "red" 513 1 1 1
"12_2_2" 2 7 "experimental" 12 "incongruent" "STANDING" "RED" "green" 236 2 2 1
"12_2_2" 2 7 "experimental" 13 "incongruent" "STANDING" "GREEN" "red" 395 1 1 1
"12_2_2" 2 7 "experimental" 14 "congruent" "STANDING" "RED" "red" 396 1 1 1
"12_2_2" 2 7 "experimental" 15 "neutral" "STANDING" "XXXXX" "red" 485 1 1 1
"12_2_2" 2 7 "experimental" 16 "incongruent" "STANDING" "RED" "green" 258 2 2 1
"12_2_2" 2 7 "experimental" 17 "neutral" "STANDING" "XXX" "green" 376 1 2 0
"12_2_2" 2 7 "experimental" 18 "incongruent" "STANDING" "GREEN" "red" 601 1 1 1
"12_2_2" 2 7 "experimental" 19 "congruent" "STANDING" "GREEN" "green" 553 2 2 1
"12_2_2" 2 7 "experimental" 20 "congruent" "STANDING" "GREEN" "green" 435 2 2 1
"12_2_2" 2 7 "experimental" 21 "neutral" "STANDING" "XXXXX" "green" 410 2 2 1
"12_2_2" 2 7 "experimental" 22 "incongruent" "STANDING" "RED" "green" 418 2 2 1
"12_2_2" 2 7 "experimental" 23 "congruent" "STANDING" "RED" "red" 354 1 1 1
"12_2_2" 2 7 "experimental" 24 "neutral" "STANDING" "XXX" "red" 445 1 1 1
"12_2_2" 2 7 "experimental" 25 "congruent" "STANDING" "GREEN" "green" 518 2 2 1
"12_2_2" 2 7 "experimental" 26 "incongruent" "STANDING" "GREEN" "red" 631 1 1 1
"12_2_2" 2 7 "experimental" 27 "congruent" "STANDING" "RED" "red" 613 1 1 1
"12_2_2" 2 7 "experimental" 28 "neutral" "STANDING" "XXXXX" "red" 365 1 1 1
"12_2_2" 2 7 "experimental" 29 "neutral" "STANDING" "XXXXX" "green" 375 2 2 1
"12_2_2" 2 7 "experimental" 30 "congruent" "STANDING" "GREEN" "green" 432 2 2 1
"12_2_2" 2 7 "experimental" 31 "congruent" "STANDING" "RED" "red" 255 1 1 1
"12_2_2" 2 7 "experimental" 32 "incongruent" "STANDING" "RED" "green" 446 2 2 1
"12_2_2" 2 7 "experimental" 33 "neutral" "STANDING" "XXX" "green" 355 2 2 1
"12_2_2" 2 7 "experimental" 34 "incongruent" "STANDING" "GREEN" "red" 349 1 1 1
"12_2_2" 2 7 "experimental" 35 "incongruent" "STANDING" "RED" "green" 584 2 2 1
"12_2_2" 2 7 "experimental" 36 "neutral" "STANDING" "XXX" "red" 425 1 1 1
"12_2_2" 2 8 "experimental" 1 "incongruent" "STANDING" "GREEN" "red" 480 1 1 1
"12_2_2" 2 8 "experimental" 2 "neutral" "STANDING" "XXXXX" "green" 389 2 2 1
"12_2_2" 2 8 "experimental" 3 "congruent" "STANDING" "GREEN" "green" 270 1 2 0
"12_2_2" 2 8 "experimental" 4 "incongruent" "STANDING" "RED" "green" 403 2 2 1
"12_2_2" 2 8 "experimental" 5 "neutral" "STANDING" "XXXXX" "red" 476 1 1 1
"12_2_2" 2 8 "experimental" 6 "congruent" "STANDING" "RED" "red" 425 1 1 1
"12_2_2" 2 8 "experimental" 7 "congruent" "STANDING" "GREEN" "green" 376 2 2 1
"12_2_2" 2 8 "experimental" 8 "incongruent" "STANDING" "GREEN" "red" 529 1 1 1
"12_2_2" 2 8 "experimental" 9 "incongruent" "STANDING" "RED" "green" 412 2 2 1
"12_2_2" 2 8 "experimental" 10 "neutral" "STANDING" "XXX" "red" 372 1 1 1
"12_2_2" 2 8 "experimental" 11 "neutral" "STANDING" "XXX" "green" 365 2 2 1
"12_2_2" 2 8 "experimental" 12 "congruent" "STANDING" "RED" "red" 255 1 1 1
"12_2_2" 2 8 "experimental" 13 "incongruent" "STANDING" "GREEN" "red" 401 1 1 1
"12_2_2" 2 8 "experimental" 14 "congruent" "STANDING" "GREEN" "green" 374 2 2 1
"12_2_2" 2 8 "experimental" 15 "neutral" "STANDING" "XXXXX" "red" 359 1 1 1
"12_2_2" 2 8 "experimental" 16 "congruent" "STANDING" "RED" "red" 337 1 1 1
"12_2_2" 2 8 "experimental" 17 "neutral" "STANDING" "XXX" "green" 268 2 2 1
"12_2_2" 2 8 "experimental" 18 "incongruent" "STANDING" "RED" "green" 266 1 2 0
"12_2_2" 2 8 "experimental" 19 "incongruent" "STANDING" "GREEN" "red" 832 1 1 1
"12_2_2" 2 8 "experimental" 20 "incongruent" "STANDING" "RED" "green" 390 2 2 1
"12_2_2" 2 8 "experimental" 21 "congruent" "STANDING" "RED" "red" 335 1 1 1
"12_2_2" 2 8 "experimental" 22 "congruent" "STANDING" "GREEN" "green" 674 2 2 1
"12_2_2" 2 8 "experimental" 23 "neutral" "STANDING" "XXXXX" "green" 375 2 2 1
"12_2_2" 2 8 "experimental" 24 "neutral" "STANDING" "XXX" "red" 424 1 1 1
"12_2_2" 2 8 "experimental" 25 "neutral" "STANDING" "XXXXX" "red" 575 1 1 1
"12_2_2" 2 8 "experimental" 26 "incongruent" "STANDING" "GREEN" "red" 944 2 1 0
"12_2_2" 2 8 "experimental" 27 "congruent" "STANDING" "RED" "red" 690 1 1 1
"12_2_2" 2 8 "experimental" 28 "neutral" "STANDING" "XXX" "red" 446 1 1 1
"12_2_2" 2 8 "experimental" 29 "incongruent" "STANDING" "RED" "green" 429 2 2 1
"12_2_2" 2 8 "experimental" 30 "congruent" "STANDING" "RED" "red" 300 1 1 1
"12_2_2" 2 8 "experimental" 31 "incongruent" "STANDING" "GREEN" "red" 289 1 1 1
"12_2_2" 2 8 "experimental" 32 "neutral" "STANDING" "XXX" "green" 558 2 2 1
"12_2_2" 2 8 "experimental" 33 "incongruent" "STANDING" "RED" "green" 423 2 2 1
"12_2_2" 2 8 "experimental" 34 "congruent" "STANDING" "GREEN" "green" 382 2 2 1
"12_2_2" 2 8 "experimental" 35 "congruent" "STANDING" "GREEN" "green" 392 2 2 1
"12_2_2" 2 8 "experimental" 36 "neutral" "STANDING" "XXXXX" "green" 448 2 2 1
"12_2_2" 2 9 "experimental" 1 "incongruent" "STANDING" "GREEN" "red" 468 1 1 1
"12_2_2" 2 9 "experimental" 2 "congruent" "STANDING" "RED" "red" 485 1 1 1
"12_2_2" 2 9 "experimental" 3 "neutral" "STANDING" "XXX" "green" 466 2 2 1
"12_2_2" 2 9 "experimental" 4 "incongruent" "STANDING" "RED" "green" 375 1 2 0
"12_2_2" 2 9 "experimental" 5 "incongruent" "STANDING" "GREEN" "red" 969 1 1 1
"12_2_2" 2 9 "experimental" 6 "congruent" "STANDING" "GREEN" "green" 506 2 2 1
"12_2_2" 2 9 "experimental" 7 "congruent" "STANDING" "GREEN" "green" 485 2 2 1
"12_2_2" 2 9 "experimental" 8 "congruent" "STANDING" "RED" "red" 298 1 1 1
"12_2_2" 2 9 "experimental" 9 "neutral" "STANDING" "XXXXX" "red" 367 1 1 1
"12_2_2" 2 9 "experimental" 10 "neutral" "STANDING" "XXX" "red" 265 1 1 1
"12_2_2" 2 9 "experimental" 11 "neutral" "STANDING" "XXXXX" "green" 375 2 2 1
"12_2_2" 2 9 "experimental" 12 "incongruent" "STANDING" "RED" "green" 360 2 2 1
"12_2_2" 2 9 "experimental" 13 "congruent" "STANDING" "GREEN" "green" 402 2 2 1
"12_2_2" 2 9 "experimental" 14 "incongruent" "STANDING" "GREEN" "red" 466 1 1 1
"12_2_2" 2 9 "experimental" 15 "neutral" "STANDING" "XXX" "green" 224 1 2 0
"12_2_2" 2 9 "experimental" 16 "incongruent" "STANDING" "RED" "green" 824 2 2 1
"12_2_2" 2 9 "experimental" 17 "neutral" "STANDING" "XXXXX" "red" 350 1 1 1
"12_2_2" 2 9 "experimental" 18 "congruent" "STANDING" "RED" "red" 617 1 1 1
"12_2_2" 2 9 "experimental" 19 "incongruent" "STANDING" "GREEN" "red" 440 1 1 1
"12_2_2" 2 9 "experimental" 20 "neutral" "STANDING" "XXXXX" "green" 303 2 2 1
"12_2_2" 2 9 "experimental" 21 "incongruent" "STANDING" "RED" "green" 244 1 2 0
"12_2_2" 2 9 "experimental" 22 "congruent" "STANDING" "GREEN" "green" 562 2 2 1
"12_2_2" 2 9 "experimental" 23 "congruent" "STANDING" "RED" "red" 347 1 1 1
"12_2_2" 2 9 "experimental" 24 "neutral" "STANDING" "XXX" "red" 238 1 1 1
"12_2_2" 2 9 "experimental" 25 "neutral" "STANDING" "XXXXX" "red" 335 1 1 1
"12_2_2" 2 9 "experimental" 26 "congruent" "STANDING" "GREEN" "green" 425 2 2 1
"12_2_2" 2 9 "experimental" 27 "incongruent" "STANDING" "GREEN" "red" 528 1 1 1
"12_2_2" 2 9 "experimental" 28 "incongruent" "STANDING" "RED" "green" 331 2 2 1
"12_2_2" 2 9 "experimental" 29 "incongruent" "STANDING" "GREEN" "red" 279 1 1 1
"12_2_2" 2 9 "experimental" 30 "incongruent" "STANDING" "RED" "green" 452 2 2 1
"12_2_2" 2 9 "experimental" 31 "neutral" "STANDING" "XXX" "red" 363 1 1 1
"12_2_2" 2 9 "experimental" 32 "congruent" "STANDING" "RED" "red" 420 1 1 1
"12_2_2" 2 9 "experimental" 33 "congruent" "STANDING" "GREEN" "green" 492 2 2 1
"12_2_2" 2 9 "experimental" 34 "neutral" "STANDING" "XXXXX" "green" 473 2 2 1
"12_2_2" 2 9 "experimental" 35 "congruent" "STANDING" "RED" "red" 423 1 1 1
"12_2_2" 2 9 "experimental" 36 "neutral" "STANDING" "XXX" "green" 350 2 2 1
"12_2_2" 2 10 "experimental" 1 "neutral" "STANDING" "XXX" "red" 513 1 1 1
"12_2_2" 2 10 "experimental" 2 "congruent" "STANDING" "GREEN" "green" 453 2 2 1
"12_2_2" 2 10 "experimental" 3 "congruent" "STANDING" "RED" "red" 419 1 1 1
"12_2_2" 2 10 "experimental" 4 "neutral" "STANDING" "XXX" "green" 363 1 2 0
"12_2_2" 2 10 "experimental" 5 "congruent" "STANDING" "GREEN" "green" 484 2 2 1
"12_2_2" 2 10 "experimental" 6 "neutral" "STANDING" "XXXXX" "green" 489 2 2 1
"12_2_2" 2 10 "experimental" 7 "incongruent" "STANDING" "GREEN" "red" 430 1 1 1
"12_2_2" 2 10 "experimental" 8 "incongruent" "STANDING" "RED" "green" 421 2 2 1
"12_2_2" 2 10 "experimental" 9 "congruent" "STANDING" "RED" "red" 333 1 1 1
"12_2_2" 2 10 "experimental" 10 "neutral" "STANDING" "XXXXX" "red" 280 1 1 1
"12_2_2" 2 10 "experimental" 11 "incongruent" "STANDING" "GREEN" "red" 310 1 1 1
"12_2_2" 2 10 "experimental" 12 "incongruent" "STANDING" "RED" "green" 370 2 2 1
"12_2_2" 2 10 "experimental" 13 "congruent" "STANDING" "GREEN" "green" 551 2 2 1
"12_2_2" 2 10 "experimental" 14 "neutral" "STANDING" "XXX" "red" 606 1 1 1
"12_2_2" 2 10 "experimental" 15 "incongruent" "STANDING" "GREEN" "red" 702 1 1 1
"12_2_2" 2 10 "experimental" 16 "incongruent" "STANDING" "RED" "green" 322 2 2 1
"12_2_2" 2 10 "experimental" 17 "neutral" "STANDING" "XXX" "green" 446 2 2 1
"12_2_2" 2 10 "experimental" 18 "incongruent" "STANDING" "GREEN" "red" 444 1 1 1
"12_2_2" 2 10 "experimental" 19 "neutral" "STANDING" "XXXXX" "red" 563 1 1 1
"12_2_2" 2 10 "experimental" 20 "congruent" "STANDING" "RED" "red" 340 1 1 1
"12_2_2" 2 10 "experimental" 21 "congruent" "STANDING" "GREEN" "green" 406 2 2 1
"12_2_2" 2 10 "experimental" 22 "incongruent" "STANDING" "RED" "green" 447 2 2 1
"12_2_2" 2 10 "experimental" 23 "congruent" "STANDING" "RED" "red" 341 1 1 1
"12_2_2" 2 10 "experimental" 24 "neutral" "STANDING" "XXXXX" "green" 432 2 2 1
"12_2_2" 2 10 "experimental" 25 "congruent" "STANDING" "GREEN" "green" 503 2 2 1
"12_2_2" 2 10 "experimental" 26 "incongruent" "STANDING" "GREEN" "red" 468 1 1 1
"12_2_2" 2 10 "experimental" 27 "neutral" "STANDING" "XXX" "red" 449 1 1 1
"12_2_2" 2 10 "experimental" 28 "incongruent" "STANDING" "RED" "green" 471 1 2 0
"12_2_2" 2 10 "experimental" 29 "neutral" "STANDING" "XXXXX" "red" 533 1 1 1
"12_2_2" 2 10 "experimental" 30 "congruent" "STANDING" "GREEN" "green" 551 2 2 1
"12_2_2" 2 10 "experimental" 31 "neutral" "STANDING" "XXX" "green" 554 2 2 1
"12_2_2" 2 10 "experimental" 32 "neutral" "STANDING" "XXXXX" "green" 476 2 2 1
"12_2_2" 2 10 "experimental" 33 "congruent" "STANDING" "RED" "red" 449 1 1 1
"12_2_2" 2 10 "experimental" 34 "congruent" "STANDING" "RED" "red" 423 1 1 1
"12_2_2" 2 10 "experimental" 35 "incongruent" "STANDING" "GREEN" "red" 591 1 1 1
"12_2_2" 2 10 "experimental" 36 "incongruent" "STANDING" "RED" "green" 711 2 2 1
"13_1_1" 1 2 "experimental" 1 "incongruent" "STANDING" "RED" "green" 784 2 2 1
"13_1_1" 1 2 "experimental" 2 "incongruent" "STANDING" "GREEN" "red" 441 1 1 1
"13_1_1" 1 2 "experimental" 3 "neutral" "STANDING" "XXXXX" "green" 455 2 2 1
"13_1_1" 1 2 "experimental" 4 "congruent" "STANDING" "GREEN" "green" 525 2 2 1
"13_1_1" 1 2 "experimental" 5 "neutral" "STANDING" "XXX" "green" 608 2 2 1
"13_1_1" 1 2 "experimental" 6 "neutral" "STANDING" "XXXXX" "red" 279 1 1 1
"13_1_1" 1 2 "experimental" 7 "neutral" "STANDING" "XXX" "red" 397 1 1 1
"13_1_1" 1 2 "experimental" 8 "congruent" "STANDING" "GREEN" "green" 413 2 2 1
"13_1_1" 1 2 "experimental" 9 "incongruent" "STANDING" "RED" "green" 485 2 2 1
"13_1_1" 1 2 "experimental" 10 "congruent" "STANDING" "RED" "red" 378 1 1 1
"13_1_1" 1 2 "experimental" 11 "congruent" "STANDING" "RED" "red" 460 1 1 1
"13_1_1" 1 2 "experimental" 12 "incongruent" "STANDING" "GREEN" "red" 425 1 1 1
"13_1_1" 1 2 "experimental" 13 "neutral" "STANDING" "XXXXX" "red" 457 1 1 1
"13_1_1" 1 2 "experimental" 14 "neutral" "STANDING" "XXX" "green" 462 2 2 1
"13_1_1" 1 2 "experimental" 15 "incongruent" "STANDING" "RED" "green" 492 2 2 1
"13_1_1" 1 2 "experimental" 16 "congruent" "STANDING" "GREEN" "green" 513 2 2 1
"13_1_1" 1 2 "experimental" 17 "neutral" "STANDING" "XXX" "red" 351 1 1 1
"13_1_1" 1 2 "experimental" 18 "neutral" "STANDING" "XXXXX" "green" 735 2 2 1
"13_1_1" 1 2 "experimental" 19 "congruent" "STANDING" "RED" "red" 378 1 1 1
"13_1_1" 1 2 "experimental" 20 "incongruent" "STANDING" "GREEN" "red" 491 1 1 1
"13_1_1" 1 2 "experimental" 21 "incongruent" "STANDING" "RED" "green" 455 2 2 1
"13_1_1" 1 2 "experimental" 22 "congruent" "STANDING" "GREEN" "green" 485 2 2 1
"13_1_1" 1 2 "experimental" 23 "incongruent" "STANDING" "GREEN" "red" 394 1 1 1
"13_1_1" 1 2 "experimental" 24 "congruent" "STANDING" "RED" "red" 315 1 1 1
"13_1_1" 1 2 "experimental" 25 "congruent" "STANDING" "GREEN" "green" 647 2 2 1
"13_1_1" 1 2 "experimental" 26 "neutral" "STANDING" "XXX" "green" 533 2 2 1
"13_1_1" 1 2 "experimental" 27 "incongruent" "STANDING" "RED" "green" 512 2 2 1
"13_1_1" 1 2 "experimental" 28 "incongruent" "STANDING" "GREEN" "red" 340 1 1 1
"13_1_1" 1 2 "experimental" 29 "neutral" "STANDING" "XXX" "red" 294 1 1 1
"13_1_1" 1 2 "experimental" 30 "congruent" "STANDING" "RED" "red" 291 1 1 1
"13_1_1" 1 2 "experimental" 31 "incongruent" "STANDING" "RED" "green" 360 2 2 1
"13_1_1" 1 2 "experimental" 32 "neutral" "STANDING" "XXXXX" "red" 346 1 1 1
"13_1_1" 1 2 "experimental" 33 "congruent" "STANDING" "RED" "red" 364 1 1 1
"13_1_1" 1 2 "experimental" 34 "incongruent" "STANDING" "GREEN" "red" 302 1 1 1
"13_1_1" 1 2 "experimental" 35 "neutral" "STANDING" "XXXXX" "green" 459 2 2 1
"13_1_1" 1 2 "experimental" 36 "congruent" "STANDING" "GREEN" "green" 529 2 2 1
"13_1_1" 1 3 "experimental" 1 "congruent" "STANDING" "RED" "red" 484 1 1 1
"13_1_1" 1 3 "experimental" 2 "neutral" "STANDING" "XXX" "red" 441 1 1 1
"13_1_1" 1 3 "experimental" 3 "neutral" "STANDING" "XXXXX" "red" 432 1 1 1
"13_1_1" 1 3 "experimental" 4 "incongruent" "STANDING" "RED" "green" 367 2 2 1
"13_1_1" 1 3 "experimental" 5 "neutral" "STANDING" "XXX" "green" 468 2 2 1
"13_1_1" 1 3 "experimental" 6 "congruent" "STANDING" "RED" "red" 470 1 1 1
"13_1_1" 1 3 "experimental" 7 "congruent" "STANDING" "GREEN" "green" 500 2 2 1
"13_1_1" 1 3 "experimental" 8 "incongruent" "STANDING" "GREEN" "red" 409 1 1 1
"13_1_1" 1 3 "experimental" 9 "incongruent" "STANDING" "RED" "green" 665 2 2 1
"13_1_1" 1 3 "experimental" 10 "congruent" "STANDING" "GREEN" "green" 422 2 2 1
"13_1_1" 1 3 "experimental" 11 "incongruent" "STANDING" "GREEN" "red" 365 1 1 1
"13_1_1" 1 3 "experimental" 12 "neutral" "STANDING" "XXXXX" "green" 591 2 2 1
"13_1_1" 1 3 "experimental" 13 "neutral" "STANDING" "XXXXX" "red" 551 1 1 1
"13_1_1" 1 3 "experimental" 14 "incongruent" "STANDING" "RED" "green" 482 2 2 1
"13_1_1" 1 3 "experimental" 15 "neutral" "STANDING" "XXX" "green" 382 2 2 1
"13_1_1" 1 3 "experimental" 16 "incongruent" "STANDING" "GREEN" "red" 343 1 1 1
"13_1_1" 1 3 "experimental" 17 "congruent" "STANDING" "RED" "red" 346 2 1 0
"13_1_1" 1 3 "experimental" 18 "congruent" "STANDING" "GREEN" "green" 565 2 2 1
"13_1_1" 1 3 "experimental" 19 "neutral" "STANDING" "XXX" "red" 550 1 1 1
"13_1_1" 1 3 "experimental" 20 "incongruent" "STANDING" "RED" "green" 640 2 2 1
"13_1_1" 1 3 "experimental" 21 "incongruent" "STANDING" "GREEN" "red" 375 1 1 1
"13_1_1" 1 3 "experimental" 22 "neutral" "STANDING" "XXXXX" "green" 505 2 2 1
"13_1_1" 1 3 "experimental" 23 "congruent" "STANDING" "RED" "red" 477 1 1 1
"13_1_1" 1 3 "experimental" 24 "congruent" "STANDING" "GREEN" "green" 394 2 2 1
"13_1_1" 1 3 "experimental" 25 "incongruent" "STANDING" "RED" "green" 619 2 2 1
"13_1_1" 1 3 "experimental" 26 "incongruent" "STANDING" "GREEN" "red" 346 1 1 1
"13_1_1" 1 3 "experimental" 27 "congruent" "STANDING" "RED" "red" 437 1 1 1
"13_1_1" 1 3 "experimental" 28 "incongruent" "STANDING" "RED" "green" 428 2 2 1
"13_1_1" 1 3 "experimental" 29 "incongruent" "STANDING" "GREEN" "red" 418 1 1 1
"13_1_1" 1 3 "experimental" 30 "neutral" "STANDING" "XXX" "red" 411 1 1 1
"13_1_1" 1 3 "experimental" 31 "congruent" "STANDING" "GREEN" "green" 467 2 2 1
"13_1_1" 1 3 "experimental" 32 "neutral" "STANDING" "XXXXX" "red" 505 1 1 1
"13_1_1" 1 3 "experimental" 33 "neutral" "STANDING" "XXX" "green" 637 2 2 1
"13_1_1" 1 3 "experimental" 34 "congruent" "STANDING" "GREEN" "green" 387 2 2 1
"13_1_1" 1 3 "experimental" 35 "neutral" "STANDING" "XXXXX" "green" 804 2 2 1
"13_1_1" 1 3 "experimental" 36 "congruent" "STANDING" "RED" "red" 340 1 1 1
"13_1_1" 1 4 "experimental" 1 "congruent" "STANDING" "GREEN" "green" 519 2 2 1
"13_1_1" 1 4 "experimental" 2 "incongruent" "STANDING" "RED" "green" 443 2 2 1
"13_1_1" 1 4 "experimental" 3 "congruent" "STANDING" "GREEN" "green" 329 2 2 1
"13_1_1" 1 4 "experimental" 4 "congruent" "STANDING" "RED" "red" 516 1 1 1
"13_1_1" 1 4 "experimental" 5 "neutral" "STANDING" "XXXXX" "red" 440 1 1 1
"13_1_1" 1 4 "experimental" 6 "congruent" "STANDING" "RED" "red" 407 1 1 1
"13_1_1" 1 4 "experimental" 7 "neutral" "STANDING" "XXX" "red" 352 1 1 1
"13_1_1" 1 4 "experimental" 8 "incongruent" "STANDING" "GREEN" "red" 339 1 1 1
"13_1_1" 1 4 "experimental" 9 "incongruent" "STANDING" "RED" "green" 470 2 2 1
"13_1_1" 1 4 "experimental" 10 "neutral" "STANDING" "XXX" "green" 444 2 2 1
"13_1_1" 1 4 "experimental" 11 "neutral" "STANDING" "XXXXX" "green" 522 2 2 1
"13_1_1" 1 4 "experimental" 12 "incongruent" "STANDING" "GREEN" "red" 422 1 1 1
"13_1_1" 1 4 "experimental" 13 "incongruent" "STANDING" "RED" "green" 358 2 2 1
"13_1_1" 1 4 "experimental" 14 "neutral" "STANDING" "XXXXX" "red" 576 1 1 1
"13_1_1" 1 4 "experimental" 15 "incongruent" "STANDING" "GREEN" "red" 497 1 1 1
"13_1_1" 1 4 "experimental" 16 "incongruent" "STANDING" "RED" "green" 451 2 2 1
"13_1_1" 1 4 "experimental" 17 "neutral" "STANDING" "XXX" "green" 396 2 2 1
"13_1_1" 1 4 "experimental" 18 "neutral" "STANDING" "XXX" "red" 300 1 1 1
"13_1_1" 1 4 "experimental" 19 "congruent" "STANDING" "GREEN" "green" 361 2 2 1
"13_1_1" 1 4 "experimental" 20 "congruent" "STANDING" "RED" "red" 371 1 1 1
"13_1_1" 1 4 "experimental" 21 "incongruent" "STANDING" "GREEN" "red" 420 1 1 1
"13_1_1" 1 4 "experimental" 22 "congruent" "STANDING" "GREEN" "green" 340 2 2 1
"13_1_1" 1 4 "experimental" 23 "congruent" "STANDING" "RED" "red" 415 1 1 1
"13_1_1" 1 4 "experimental" 24 "neutral" "STANDING" "XXXXX" "green" 455 2 2 1
"13_1_1" 1 4 "experimental" 25 "neutral" "STANDING" "XXXXX" "red" 541 1 1 1
"13_1_1" 1 4 "experimental" 26 "neutral" "STANDING" "XXX" "red" 368 1 1 1
"13_1_1" 1 4 "experimental" 27 "congruent" "STANDING" "GREEN" "green" 410 2 2 1
"13_1_1" 1 4 "experimental" 28 "congruent" "STANDING" "RED" "red" 554 1 1 1
"13_1_1" 1 4 "experimental" 29 "neutral" "STANDING" "XXX" "green" 692 2 2 1
"13_1_1" 1 4 "experimental" 30 "incongruent" "STANDING" "RED" "green" 568 2 2 1
"13_1_1" 1 4 "experimental" 31 "congruent" "STANDING" "RED" "red" 362 1 1 1
"13_1_1" 1 4 "experimental" 32 "incongruent" "STANDING" "GREEN" "red" 484 1 1 1
"13_1_1" 1 4 "experimental" 33 "congruent" "STANDING" "GREEN" "green" 337 2 2 1
"13_1_1" 1 4 "experimental" 34 "neutral" "STANDING" "XXXXX" "green" 380 2 2 1
"13_1_1" 1 4 "experimental" 35 "incongruent" "STANDING" "RED" "green" 470 2 2 1
"13_1_1" 1 4 "experimental" 36 "incongruent" "STANDING" "GREEN" "red" 459 1 1 1
"13_1_1" 1 5 "experimental" 1 "neutral" "STANDING" "XXX" "green" 385 2 2 1
"13_1_1" 1 5 "experimental" 2 "neutral" "STANDING" "XXX" "red" 546 1 1 1
"13_1_1" 1 5 "experimental" 3 "congruent" "STANDING" "RED" "red" 533 1 1 1
"13_1_1" 1 5 "experimental" 4 "neutral" "STANDING" "XXXXX" "red" 435 1 1 1
"13_1_1" 1 5 "experimental" 5 "incongruent" "STANDING" "RED" "green" 479 2 2 1
"13_1_1" 1 5 "experimental" 6 "incongruent" "STANDING" "GREEN" "red" 468 1 1 1
"13_1_1" 1 5 "experimental" 7 "incongruent" "STANDING" "RED" "green" 394 2 2 1
