"sj" "cb" "blockNumber" "blockType" "trialNum" "target" "targetImage" "distractor" "distractorImage" "posture" "setSize" "rt" "resp" "cresp" "ac"
18 2 2 "experimental" 119 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 781 "s" "s" 1
18 2 2 "experimental" 120 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 646 "h" "h" 1
18 2 2 "experimental" 121 "h" "h.bmp" "u" "u.bmp" "STANDING" 4 652 "h" "h" 1
18 2 2 "experimental" 122 "s" "s.bmp" "e" "e.bmp" "STANDING" 4 981 "s" "s" 1
18 2 2 "experimental" 123 "h" "h.bmp" "e" "e.bmp" "STANDING" 8 509 "h" "h" 1
18 2 2 "experimental" 124 "s" "s.bmp" "u" "u.bmp" "STANDING" 8 655 "s" "s" 1
18 2 2 "experimental" 125 "s" "s.bmp" "u" "u.bmp" "STANDING" 4 1326 "s" "s" 1
18 2 2 "experimental" 126 "h" "h.bmp" "e" "e.bmp" "STANDING" 4 733 "h" "h" 1
18 2 2 "experimental" 127 "h" "h.bmp" "u" "u.bmp" "STANDING" 8 776 "h" "h" 1
18 2 2 "experimental" 128 "s" "s.bmp" "e" "e.bmp" "STANDING" 8 936 "s" "s" 1
18 2 3 "experimental" 1 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 602 "s" "s" 1
18 2 3 "experimental" 2 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 570 "s" "s" 1
18 2 3 "experimental" 3 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 550 "h" "h" 1
18 2 3 "experimental" 4 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 710 "h" "h" 1
18 2 3 "experimental" 5 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 596 "s" "s" 1
18 2 3 "experimental" 6 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 675 "s" "s" 1
18 2 3 "experimental" 7 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 593 "h" "h" 1
18 2 3 "experimental" 8 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 679 "h" "h" 1
18 2 3 "experimental" 9 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 707 "h" "h" 1
18 2 3 "experimental" 10 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 691 "h" "h" 1
18 2 3 "experimental" 11 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 513 "h" "h" 1
18 2 3 "experimental" 12 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 719 "s" "s" 1
18 2 3 "experimental" 13 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 729 "s" "s" 1
18 2 3 "experimental" 14 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 658 "h" "h" 1
18 2 3 "experimental" 15 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 820 "s" "s" 1
18 2 3 "experimental" 16 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 597 "s" "s" 1
18 2 3 "experimental" 17 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 596 "s" "s" 1
18 2 3 "experimental" 18 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 674 "h" "h" 1
18 2 3 "experimental" 19 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 549 "s" "s" 1
18 2 3 "experimental" 20 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 533 "s" "s" 1
18 2 3 "experimental" 21 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 571 "h" "h" 1
18 2 3 "experimental" 22 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 718 "h" "h" 1
18 2 3 "experimental" 23 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 1030 "s" "s" 1
18 2 3 "experimental" 24 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 832 "h" "h" 1
18 2 3 "experimental" 25 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 531 "h" "h" 1
18 2 3 "experimental" 26 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 413 "s" "s" 1
18 2 3 "experimental" 27 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 641 "s" "s" 1
18 2 3 "experimental" 28 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 658 "h" "h" 1
18 2 3 "experimental" 29 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 691 "h" "h" 1
18 2 3 "experimental" 30 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 659 "s" "s" 1
18 2 3 "experimental" 31 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 612 "s" "s" 1
18 2 3 "experimental" 32 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 842 "h" "h" 1
18 2 3 "experimental" 33 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 1096 "s" "s" 1
18 2 3 "experimental" 34 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 889 "h" "h" 1
18 2 3 "experimental" 35 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 1325 "h" "h" 1
18 2 3 "experimental" 36 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 483 "s" "s" 1
18 2 3 "experimental" 37 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 1025 "s" "s" 1
18 2 3 "experimental" 38 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 545 "h" "h" 1
18 2 3 "experimental" 39 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 961 "h" "h" 1
18 2 3 "experimental" 40 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 615 "s" "s" 1
18 2 3 "experimental" 41 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 761 "s" "s" 1
18 2 3 "experimental" 42 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 744 "s" "s" 1
18 2 3 "experimental" 43 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 559 "h" "h" 1
18 2 3 "experimental" 44 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 1161 "h" "h" 1
18 2 3 "experimental" 45 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 994 "s" "s" 1
18 2 3 "experimental" 46 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 720 "h" "h" 1
18 2 3 "experimental" 47 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1267 "h" "h" 1
18 2 3 "experimental" 48 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 627 "s" "s" 1
18 2 3 "experimental" 49 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 859 "h" "h" 1
18 2 3 "experimental" 50 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 1125 "s" "s" 1
18 2 3 "experimental" 51 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 763 "s" "s" 1
18 2 3 "experimental" 52 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 970 "h" "h" 1
18 2 3 "experimental" 53 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 665 "h" "h" 1
18 2 3 "experimental" 54 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 636 "h" "h" 1
18 2 3 "experimental" 55 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 842 "s" "s" 1
18 2 3 "experimental" 56 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 670 "s" "s" 1
18 2 3 "experimental" 57 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 671 "h" "h" 1
18 2 3 "experimental" 58 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 762 "s" "s" 1
18 2 3 "experimental" 59 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 596 "h" "h" 1
18 2 3 "experimental" 60 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 835 "h" "h" 1
18 2 3 "experimental" 61 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 781 "s" "s" 1
18 2 3 "experimental" 62 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 529 "h" "h" 1
18 2 3 "experimental" 63 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 531 "s" "s" 1
18 2 3 "experimental" 64 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 848 "s" "s" 1
18 2 3 "experimental" 65 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 800 "h" "h" 1
18 2 3 "experimental" 66 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 574 "h" "h" 1
18 2 3 "experimental" 67 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 1038 "s" "s" 1
18 2 3 "experimental" 68 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 1007 "s" "s" 1
18 2 3 "experimental" 69 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 884 "s" "s" 1
18 2 3 "experimental" 70 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1244 "h" "h" 1
18 2 3 "experimental" 71 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 748 "h" "h" 1
18 2 3 "experimental" 72 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 940 "s" "s" 1
18 2 3 "experimental" 73 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 719 "s" "s" 1
18 2 3 "experimental" 74 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 959 "s" "s" 1
18 2 3 "experimental" 75 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 733 "h" "h" 1
18 2 3 "experimental" 76 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 697 "s" "s" 1
18 2 3 "experimental" 77 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 480 "h" "h" 1
18 2 3 "experimental" 78 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 733 "h" "h" 1
18 2 3 "experimental" 79 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 793 "h" "h" 1
18 2 3 "experimental" 80 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 556 "s" "s" 1
18 2 3 "experimental" 81 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 639 "h" "h" 1
18 2 3 "experimental" 82 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 1122 "s" "s" 1
18 2 3 "experimental" 83 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 792 "s" "s" 1
18 2 3 "experimental" 84 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 1036 "s" "s" 1
18 2 3 "experimental" 85 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 757 "s" "s" 1
18 2 3 "experimental" 86 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 761 "h" "h" 1
18 2 3 "experimental" 87 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 705 "h" "h" 1
18 2 3 "experimental" 88 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 777 "h" "h" 1
18 2 3 "experimental" 89 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 684 "h" "h" 1
18 2 3 "experimental" 90 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 739 "s" "s" 1
18 2 3 "experimental" 91 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 599 "s" "s" 1
18 2 3 "experimental" 92 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 742 "s" "s" 1
18 2 3 "experimental" 93 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 579 "s" "s" 1
18 2 3 "experimental" 94 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 527 "h" "h" 1
18 2 3 "experimental" 95 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 699 "h" "h" 1
18 2 3 "experimental" 96 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 963 "h" "h" 1
18 2 3 "experimental" 97 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 538 "h" "h" 1
18 2 3 "experimental" 98 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 694 "s" "s" 1
18 2 3 "experimental" 99 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 724 "s" "s" 1
18 2 3 "experimental" 100 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 790 "s" "s" 1
18 2 3 "experimental" 101 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 701 "h" "h" 1
18 2 3 "experimental" 102 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1100 "h" "h" 1
18 2 3 "experimental" 103 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 815 "h" "h" 1
18 2 3 "experimental" 104 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 459 "s" "s" 1
18 2 3 "experimental" 105 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 1173 "s" "s" 1
18 2 3 "experimental" 106 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 563 "s" "s" 1
18 2 3 "experimental" 107 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 797 "s" "s" 1
18 2 3 "experimental" 108 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 626 "s" "s" 1
18 2 3 "experimental" 109 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 467 "h" "h" 1
18 2 3 "experimental" 110 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 679 "h" "h" 1
18 2 3 "experimental" 111 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1011 "h" "h" 1
18 2 3 "experimental" 112 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 665 "h" "h" 1
18 2 3 "experimental" 113 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 675 "h" "h" 1
18 2 3 "experimental" 114 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 542 "h" "h" 1
18 2 3 "experimental" 115 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 580 "s" "s" 1
18 2 3 "experimental" 116 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 592 "s" "s" 1
18 2 3 "experimental" 117 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 607 "h" "h" 1
18 2 3 "experimental" 118 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 670 "s" "s" 1
18 2 3 "experimental" 119 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 616 "s" "s" 1
18 2 3 "experimental" 120 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 829 "h" "h" 1
18 2 3 "experimental" 121 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 678 "h" "h" 1
18 2 3 "experimental" 122 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 698 "h" "h" 1
18 2 3 "experimental" 123 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 690 "h" "h" 1
18 2 3 "experimental" 124 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 642 "s" "s" 1
18 2 3 "experimental" 125 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 631 "s" "s" 1
18 2 3 "experimental" 126 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 641 "h" "h" 1
18 2 3 "experimental" 127 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 561 "s" "s" 1
18 2 3 "experimental" 128 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 667 "s" "s" 1
19 1 2 "experimental" 1 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 809 "h" "h" 1
19 1 2 "experimental" 2 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 807 "s" "s" 1
19 1 2 "experimental" 3 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 853 "s" "s" 1
19 1 2 "experimental" 4 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 947 "s" "s" 1
19 1 2 "experimental" 5 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 809 "h" "h" 1
19 1 2 "experimental" 6 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 772 "s" "s" 1
19 1 2 "experimental" 7 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 1121 "h" "h" 1
19 1 2 "experimental" 8 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1719 "h" "h" 1
19 1 2 "experimental" 9 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 752 "h" "h" 1
19 1 2 "experimental" 10 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 1086 "h" "h" 1
19 1 2 "experimental" 11 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 554 "s" "s" 1
19 1 2 "experimental" 12 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 922 "s" "s" 1
19 1 2 "experimental" 13 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 648 "h" "h" 1
19 1 2 "experimental" 14 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 810 "s" "s" 1
19 1 2 "experimental" 15 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1246 "h" "h" 1
19 1 2 "experimental" 16 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 656 "s" "s" 1
19 1 2 "experimental" 17 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 776 "s" "s" 1
19 1 2 "experimental" 18 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 770 "s" "s" 1
19 1 2 "experimental" 19 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 716 "h" "h" 1
19 1 2 "experimental" 20 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 781 "h" "h" 1
19 1 2 "experimental" 21 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1512 "h" "h" 1
19 1 2 "experimental" 22 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 680 "s" "s" 1
19 1 2 "experimental" 23 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 558 "h" "h" 1
19 1 2 "experimental" 24 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 1044 "s" "s" 1
19 1 2 "experimental" 25 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 638 "s" "s" 1
19 1 2 "experimental" 26 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 624 "h" "h" 1
19 1 2 "experimental" 27 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 759 "s" "s" 1
19 1 2 "experimental" 28 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 584 "s" "s" 1
19 1 2 "experimental" 29 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 617 "h" "h" 1
19 1 2 "experimental" 30 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 750 "s" "s" 1
19 1 2 "experimental" 31 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 826 "h" "h" 1
19 1 2 "experimental" 32 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1157 "h" "h" 1
19 1 2 "experimental" 33 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 880 "s" "s" 1
19 1 2 "experimental" 34 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 674 "h" "h" 1
19 1 2 "experimental" 35 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 853 "h" "h" 1
19 1 2 "experimental" 36 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 635 "s" "s" 1
19 1 2 "experimental" 37 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 600 "h" "h" 1
19 1 2 "experimental" 38 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 894 "s" "s" 1
19 1 2 "experimental" 39 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1172 "h" "h" 1
19 1 2 "experimental" 40 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 664 "s" "s" 1
19 1 2 "experimental" 41 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1108 "h" "h" 1
19 1 2 "experimental" 42 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 744 "h" "h" 1
19 1 2 "experimental" 43 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 730 "s" "s" 1
19 1 2 "experimental" 44 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 729 "h" "h" 1
19 1 2 "experimental" 45 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 809 "s" "s" 1
19 1 2 "experimental" 46 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 787 "h" "h" 1
19 1 2 "experimental" 47 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 778 "s" "s" 1
19 1 2 "experimental" 48 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 1052 "s" "s" 1
19 1 2 "experimental" 49 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 637 "h" "h" 1
19 1 2 "experimental" 50 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 780 "s" "s" 1
19 1 2 "experimental" 51 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 942 "h" "h" 1
19 1 2 "experimental" 52 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 850 "s" "s" 1
19 1 2 "experimental" 53 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 999 "s" "s" 1
19 1 2 "experimental" 54 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 819 "h" "h" 1
19 1 2 "experimental" 55 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 780 "h" "h" 1
19 1 2 "experimental" 56 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 717 "s" "s" 1
19 1 2 "experimental" 57 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 742 "s" "s" 1
19 1 2 "experimental" 58 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 757 "h" "h" 1
19 1 2 "experimental" 59 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 692 "h" "h" 1
19 1 2 "experimental" 60 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 891 "h" "h" 1
19 1 2 "experimental" 61 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 747 "s" "s" 1
19 1 2 "experimental" 62 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 709 "h" "h" 1
19 1 2 "experimental" 63 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 745 "s" "s" 1
19 1 2 "experimental" 64 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 758 "s" "s" 1
19 1 2 "experimental" 65 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 690 "h" "h" 1
19 1 2 "experimental" 66 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 1194 "s" "s" 1
19 1 2 "experimental" 67 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1105 "h" "h" 1
19 1 2 "experimental" 68 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 638 "s" "s" 1
19 1 2 "experimental" 69 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 900 "s" "s" 1
19 1 2 "experimental" 70 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 680 "h" "h" 1
19 1 2 "experimental" 71 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 716 "s" "s" 1
19 1 2 "experimental" 72 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 789 "h" "h" 1
19 1 2 "experimental" 73 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 689 "s" "s" 1
19 1 2 "experimental" 74 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 767 "h" "h" 1
19 1 2 "experimental" 75 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 863 "h" "h" 1
19 1 2 "experimental" 76 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 703 "h" "h" 1
19 1 2 "experimental" 77 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 1525 "s" "s" 1
19 1 2 "experimental" 78 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 790 "s" "s" 1
19 1 2 "experimental" 79 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 715 "s" "s" 1
19 1 2 "experimental" 80 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1151 "h" "h" 1
19 1 2 "experimental" 81 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 950 "s" "s" 1
19 1 2 "experimental" 82 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 595 "s" "s" 1
19 1 2 "experimental" 83 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 634 "s" "s" 1
19 1 2 "experimental" 84 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 763 "h" "h" 1
19 1 2 "experimental" 85 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 774 "s" "s" 1
19 1 2 "experimental" 86 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 1181 "h" "h" 1
19 1 2 "experimental" 87 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 749 "h" "h" 1
19 1 2 "experimental" 88 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1275 "h" "h" 1
19 1 2 "experimental" 89 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 602 "s" "s" 1
19 1 2 "experimental" 90 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 626 "s" "s" 1
19 1 2 "experimental" 91 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 917 "h" "h" 1
19 1 2 "experimental" 92 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 1142 "h" "h" 1
19 1 2 "experimental" 93 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 662 "h" "h" 1
19 1 2 "experimental" 94 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 726 "s" "s" 1
19 1 2 "experimental" 95 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 1139 "h" "h" 1
19 1 2 "experimental" 96 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 882 "s" "s" 1
19 1 2 "experimental" 97 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 812 "s" "s" 1
19 1 2 "experimental" 98 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 702 "h" "h" 1
19 1 2 "experimental" 99 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 730 "s" "s" 1
19 1 2 "experimental" 100 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 713 "h" "h" 1
19 1 2 "experimental" 101 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 790 "s" "s" 1
19 1 2 "experimental" 102 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 807 "h" "h" 1
19 1 2 "experimental" 103 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 877 "h" "h" 1
19 1 2 "experimental" 104 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 1217 "s" "s" 1
19 1 2 "experimental" 105 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 732 "h" "h" 1
19 1 2 "experimental" 106 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1328 "h" "h" 1
19 1 2 "experimental" 107 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 726 "s" "s" 1
19 1 2 "experimental" 108 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 727 "s" "s" 1
19 1 2 "experimental" 109 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 730 "h" "h" 1
19 1 2 "experimental" 110 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 597 "s" "s" 1
19 1 2 "experimental" 111 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 757 "h" "h" 1
19 1 2 "experimental" 112 "s" "s.bmp" "u" "u.bmp" "SITTING" 4 699 "s" "s" 1
19 1 2 "experimental" 113 "h" "h.bmp" "e" "e.bmp" "SITTING" 4 1060 "h" "h" 1
19 1 2 "experimental" 114 "s" "s.bmp" "e" "e.bmp" "SITTING" 8 734 "s" "s" 1
19 1 2 "experimental" 115 "s" "s.bmp" "e" "e.bmp" "SITTING" 4 1138 "s" "s" 1
19 1 2 "experimental" 116 "h" "h.bmp" "u" "u.bmp" "SITTING" 8 1222 "h" "h" 1
19 1 2 "experimental" 117 "s" "s.bmp" "u" "u.bmp" "SITTING" 8 696 "s" "s" 1
19 1 2 "experimental" 118 "h" "h.bmp" "u" "u.bmp" "SITTING" 4 978 "h" "h" 1
19 1 2 "experimental" 119 "h" "h.bmp" "e" "e.bmp" "SITTING" 8 1139 "h" "h" 1
